userId,month,date,sleep_start_time,sleep_end_time,sleep_min,sleep_efficiency,awaken_min,awaken_moments,cal_consume,active_cal,walks,distance,stairs,active_ratio,nap_total_freq,nap_total_time
2,5,20,1574.0,1892.0,250.0,0.7862,68.0,9.0,1758.0,453.0,4950.0,3.28,2.0,0.1494,0.0,0.0
2,5,21,1450.0,2125.0,616.0,0.9126,58.99999999999999,32.0,2307.0,1121.0,11524.0,7.64,8.0,0.2467,0.0,0.0
2,5,22,1699.0,1893.0,172.0,0.8866,22.0,11.0,1603.0,243.0,2311.0,1.5300000000000002,0.0,0.0979,0.0,0.0
2,5,23,922.0,1181.0,221.00000000000003,0.8533,38.0,17.0,2154.0,877.0,8452.0,5.6,3.0,0.2168,1.0,163.0
2,5,24,999.0,1266.0,227.99999999999997,0.8539,39.0,15.0,1840.0,533.0,4296.0,2.85,4.0,0.1408,1.0,190.0
2,5,25,1632.0,1898.0,217.0,0.8158,49.0,15.0,2433.0,1234.0,9777.0,6.48,5.0,0.256,2.0,230.0
2,5,26,1887.0,2128.0,211.0,0.8755,30.0,8.0,2109.0,832.0,7529.0,4.99,12.0,0.17600000000000002,0.0,0.0
2,5,27,1534.0,1892.0,299.0,0.8352,58.99999999999999,13.0,1751.0,418.0,3642.0,2.41,0.0,0.1008,0.0,0.0
2,5,28,1475.0,1954.0,430.0,0.8977,49.0,27.0,2273.0,979.0,7592.0,5.07,6.0,0.1985,0.0,0.0
2,5,29,1577.0,1965.0,341.0,0.8789,47.0,17.0,1844.0,527.0,5250.0,3.48,2.0,0.1476,0.0,0.0
2,5,30,1754.0,1960.0,177.0,0.8592,29.0,9.0,2299.0,1054.0,11640.0,7.72,8.0,0.22699999999999998,0.0,0.0
2,5,31,1346.0,2030.0,618.0,0.9035,66.0,47.0,2145.0,887.9999999999999,9930.0,6.58,7.0,0.1733,0.0,0.0
2,6,1,1788.0,1892.0,97.0,0.9327,3.0,1.0,2419.0,1230.0,10797.0,7.159999999999999,4.0,0.3738,0.0,0.0
2,6,2,998.0,1155.0,143.0,0.9108,13.999999999999998,1.0,2177.0,922.0000000000001,6783.0,4.5,0.0,0.1729,1.0,130.0
2,6,3,1498.0,1893.0,357.0,0.9038,38.0,17.0,2067.0,803.0,6082.0,4.03,1.0,0.1668,1.0,82.0
3,4,23,1460.0,2076.0,539.0,0.875,77.0,24.0,1733.0,61.0,351.0,0.23999999999999996,0.0,0.023,0.0,0.0
3,4,24,1546.0,1945.0,365.0,0.9148,34.0,16.0,1835.0,176.0,1247.0,0.8599999999999999,0.0,0.0752,0.0,0.0
3,4,25,1441.0,1930.0,424.00000000000006,0.8671,65.0,25.0,2121.0,595.0,12530.0,9.23,10.0,0.1564,0.0,0.0
3,4,26,1519.0,1951.0,385.0,0.8912,47.0,20.0,2169.0,715.0,9751.0,6.760000000000001,8.0,0.2332,0.0,0.0
3,4,27,1454.0,1858.0,323.0,0.7995,81.0,17.0,1881.0,256.0,4788.0,3.37,3.0,0.0733,0.0,0.0
3,4,28,1610.0,1975.0,330.0,0.9041,35.0,15.0,2296.0,996.9999999999999,18169.0,12.630000000000003,63.0,0.3472,0.0,0.0
3,4,29,1511.0,2003.0,437.99999999999994,0.8902,54.0,20.0,2076.0,517.0,6263.0,4.42,1.0,0.1357,0.0,0.0
3,4,30,1484.0,2020.0,466.0,0.8694,70.0,24.0,1707.0,13.0,27.0,0.02,0.0,0.0053,0.0,0.0
3,5,1,1457.0,2009.0,490.0,0.8877,61.99999999999999,28.0,1739.0,24.0,96.0,0.07,0.0,0.0088,0.0,0.0
